Linux 6.17.0-20-generic (ubuntu) 	21.04.2026 	_x86_64_	(4 CPU)

09:09:49        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:38:09          0      0,00      0,00      0,00      0,00      0,00    100,00
09:38:09          1      0,43      0,00      1,28      0,00      0,00     98,30
09:38:09          2      0,00      0,00      0,00      0,10      0,00     99,90
09:38:09          3      0,10      0,00      0,00      0,00      0,00     99,90
09:38:19        all      0,08      0,00      0,33      0,08      0,00     99,52
09:38:19          0      0,00      0,00      0,10      0,00      0,00     99,90
09:38:19          1      0,32      0,00      1,07      0,00      0,00     98,61
09:38:19          2      0,00      0,00      0,10      0,30      0,00     99,60
09:38:19          3      0,00      0,00      0,10      0,00      0,00     99,90
09:38:29        all      0,15      0,00      0,31      0,00      0,00     99,54
09:38:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:38:29          1      0,53      0,00      1,28      0,00      0,00     98,18
09:38:29          2      0,10      0,00      0,00      0,00      0,00     99,90
09:38:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:38:39        all      0,08      0,00      0,28      0,08      0,00     99,57
09:38:39          0      0,00      0,00      0,00      0,00      0,00    100,00
09:38:39          1      0,21      0,00      1,17      0,11      0,00     98,51
09:38:39          2      0,00      0,00      0,00      0,20      0,00     99,80
09:38:39          3      0,10      0,00      0,00      0,00      0,00     99,90
09:38:49        all      0,05      0,00      0,41      0,03      0,00     99,52
09:38:49          0      0,00      0,00      0,10      0,00      0,00     99,90
09:38:49          1      0,21      0,00      1,60      0,00      0,00     98,19
09:38:49          2      0,00      0,00      0,00      0,10      0,00     99,90
09:38:49          3      0,00      0,00      0,00      0,00      0,00    100,00
09:38:59        all      0,08      0,00      0,36      0,05      0,00     99,52
09:38:59          0      0,00      0,00      0,00      0,00      0,00    100,00
09:38:59          1      0,32      0,00      1,28      0,00      0,00     98,39
09:38:59          2      0,00      0,00      0,10      0,20      0,00     99,70
09:38:59          3      0,00      0,00      0,10      0,00      0,00     99,90
09:39:09        all      0,08      0,00      0,33      0,03      0,00     99,57
09:39:09          0      0,00      0,00      0,00      0,00      0,00    100,00
09:39:09          1      0,32      0,00      1,28      0,00      0,00     98,40
09:39:09          2      0,00      0,00      0,10      0,10      0,00     99,80
09:39:09          3      0,00      0,00      0,00      0,00      0,00    100,00

09:39:09        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:39:19        all      0,10      0,00      0,36      0,13      0,00     99,41
09:39:19          0      0,00      0,00      0,00      0,00      0,00    100,00
09:39:19          1      0,43      0,00      1,39      0,11      0,00     98,07
09:39:19          2      0,00      0,00      0,00      0,40      0,00     99,60
09:39:19          3      0,00      0,00      0,10      0,00      0,00     99,90
09:39:29        all      0,10      0,00      0,31      0,03      0,00     99,57
09:39:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:39:29          1      0,32      0,00      1,17      0,00      0,00     98,51
09:39:29          2      0,00      0,00      0,10      0,10      0,00     99,80
09:39:29          3      0,10      0,00      0,00      0,00      0,00     99,90
09:39:39        all      0,05      0,00      0,38      0,08      0,00     99,49
09:39:39          0      0,00      0,00      0,10      0,00      0,00     99,90
09:39:39          1      0,21      0,00      1,49      0,00      0,00     98,30
09:39:39          2      0,00      0,00      0,00      0,30      0,00     99,70
09:39:39          3      0,00      0,00      0,00      0,00      0,00    100,00
09:39:49        all      0,13      0,00      0,38      0,05      0,00     99,44
09:39:49          0      0,00      0,00      0,00      0,00      0,00    100,00
09:39:49          1      0,32      0,00      1,50      0,11      0,00     98,07
09:39:49          2      0,20      0,00      0,00      0,10      0,00     99,70
09:39:49          3      0,00      0,00      0,10      0,00      0,00     99,90
09:39:59        all      0,18      0,00      0,46      0,03      0,00     99,34
09:39:59          0      0,10      0,00      0,10      0,00      0,00     99,80
09:39:59          1      0,43      0,00      1,60      0,00      0,00     97,97
09:39:59          2      0,20      0,00      0,10      0,10      0,00     99,60
09:39:59          3      0,00      0,00      0,10      0,00      0,00     99,90
09:40:09        all      0,23      0,00      0,58      0,15      0,00     99,03
09:40:09          0      0,30      0,00      0,30      0,30      0,00     99,10
09:40:09          1      0,53      0,00      1,81      0,00      0,00     97,65
09:40:09          2      0,10      0,00      0,10      0,30      0,00     99,50
09:40:09          3      0,00      0,00      0,20      0,00      0,00     99,80
09:40:19        all      0,10      0,00      0,28      0,05      0,00     99,57
09:40:19          0      0,00      0,00      0,00      0,00      0,00    100,00
09:40:19          1      0,21      0,00      0,96      0,00      0,00     98,82
09:40:19          2      0,20      0,00      0,20      0,20      0,00     99,40
09:40:19          3      0,00      0,00      0,00      0,00      0,00    100,00
09:40:29        all      0,13      0,00      0,41      0,03      0,00     99,44
09:40:29          0      0,10      0,00      0,00      0,00      0,00     99,90
09:40:29          1      0,21      0,00      1,28      0,00      0,00     98,51
09:40:29          2      0,20      0,00      0,30      0,10      0,00     99,40
09:40:29          3      0,00      0,00      0,10      0,00      0,00     99,90
09:40:39        all      0,13      0,00      0,31      0,05      0,00     99,52
09:40:39          0      0,00      0,00      0,00      0,00      0,00    100,00
09:40:39          1      0,32      0,00      1,17      0,11      0,00     98,40
09:40:39          2      0,20      0,00      0,10      0,10      0,00     99,60
09:40:39          3      0,00      0,00      0,00      0,00      0,00    100,00
09:40:49        all      0,15      0,00      0,36      0,03      0,00     99,47
09:40:49          0      0,00      0,00      0,10      0,00      0,00     99,90
09:40:49          1      0,32      0,00      1,39      0,00      0,00     98,29
09:40:49          2      0,30      0,00      0,00      0,10      0,00     99,60
09:40:49          3      0,00      0,00      0,00      0,00      0,00    100,00
09:40:59        all      0,13      0,00      0,33      0,05      0,00     99,49
09:40:59          0      0,20      0,00      0,90      0,00      0,00     98,90
09:40:59          1      0,00      0,00      0,11      0,00      0,00     99,89
09:40:59          2      0,30      0,00      0,30      0,20      0,00     99,20
09:40:59          3      0,00      0,00      0,00      0,00      0,00    100,00

09:40:59        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:41:09        all      0,20      0,00      0,43      0,05      0,00     99,31
09:41:09          0      0,30      0,00      1,40      0,00      0,00     98,30
09:41:09          1      0,11      0,00      0,11      0,00      0,00     99,79
09:41:09          2      0,30      0,00      0,10      0,20      0,00     99,40
09:41:09          3      0,10      0,00      0,10      0,00      0,00     99,80
09:41:19        all      0,13      0,00      0,28      0,03      0,00     99,57
09:41:19          0      0,00      0,00      0,00      0,00      0,00    100,00
09:41:19          1      0,32      0,00      0,96      0,00      0,00     98,72
09:41:19          2      0,20      0,00      0,10      0,10      0,00     99,60
09:41:19          3      0,00      0,00      0,10      0,00      0,00     99,90
09:41:29        all      0,13      0,00      0,28      0,03      0,00     99,57
09:41:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:41:29          1      0,32      0,00      1,06      0,00      0,00     98,62
09:41:29          2      0,20      0,00      0,10      0,10      0,00     99,60
09:41:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:41:39        all      0,18      0,00      0,36      0,08      0,00     99,39
09:41:39          0      0,00      0,00      0,00      0,00      0,00    100,00
09:41:39          1      0,43      0,00      1,38      0,11      0,00     98,08
09:41:39          2      0,30      0,00      0,00      0,20      0,00     99,50
09:41:39          3      0,00      0,00      0,10      0,00      0,00     99,90
09:41:49        all      0,10      0,00      0,41      0,00      0,00     99,49
09:41:49          0      0,10      0,00      0,10      0,00      0,00     99,80
09:41:49          1      0,32      0,00      1,60      0,00      0,00     98,08
09:41:49          2      0,00      0,00      0,00      0,00      0,00    100,00
09:41:49          3      0,00      0,00      0,00      0,00      0,00    100,00
09:41:59        all      0,08      0,00      0,38      0,03      0,00     99,52
09:41:59          0      0,00      0,00      0,00      0,00      0,00    100,00
09:41:59          1      0,32      0,00      1,39      0,00      0,00     98,29
09:41:59          2      0,00      0,00      0,10      0,10      0,00     99,80
09:41:59          3      0,00      0,00      0,10      0,00      0,00     99,90
09:42:09        all      0,13      0,00      0,36      0,03      0,00     99,49
09:42:09          0      0,00      0,00      0,00      0,00      0,00    100,00
09:42:09          1      0,43      0,00      1,39      0,00      0,00     98,18
09:42:09          2      0,00      0,00      0,00      0,10      0,00     99,90
09:42:09          3      0,10      0,00      0,10      0,00      0,00     99,80
09:42:19        all      0,15      0,00      0,43      0,05      0,00     99,36
09:42:19          0      0,00      0,00      0,10      0,00      0,00     99,90
09:42:19          1      0,43      0,00      1,60      0,00      0,00     97,97
09:42:19          2      0,20      0,00      0,10      0,20      0,00     99,50
09:42:19          3      0,00      0,00      0,00      0,00      0,00    100,00
09:42:29        all      0,13      0,00      0,25      0,08      0,00     99,54
09:42:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:42:29          1      0,32      0,00      1,07      0,11      0,00     98,51
09:42:29          2      0,20      0,00      0,00      0,20      0,00     99,60
09:42:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:42:39        all      0,13      0,00      0,38      0,00      0,00     99,49
09:42:39          0      0,20      0,00      0,10      0,00      0,00     99,70
09:42:39          1      0,21      0,00      1,39      0,00      0,00     98,40
09:42:39          2      0,10      0,00      0,00      0,00      0,00     99,90
09:42:39          3      0,00      0,00      0,10      0,00      0,00     99,90
09:42:49        all      0,13      0,00      0,33      0,10      0,00     99,44
09:42:49          0      0,20      0,00      0,00      0,00      0,00     99,80
09:42:49          1      0,32      0,00      1,38      0,00      0,00     98,30
09:42:49          2      0,00      0,00      0,00      0,30      0,00     99,70
09:42:49          3      0,00      0,00      0,00      0,10      0,00     99,90

09:42:49        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:42:59        all      0,18      0,00      0,36      0,10      0,00     99,36
09:42:59          0      0,40      0,00      0,50      0,00      0,00     99,10
09:42:59          1      0,21      0,00      0,86      0,00      0,00     98,93
09:42:59          2      0,10      0,00      0,10      0,40      0,00     99,40
09:42:59          3      0,00      0,00      0,00      0,00      0,00    100,00
09:43:09        all      0,13      0,00      0,33      0,00      0,00     99,54
09:43:09          0      0,00      0,00      0,00      0,00      0,00    100,00
09:43:09          1      0,32      0,00      1,28      0,00      0,00     98,40
09:43:09          2      0,20      0,00      0,00      0,00      0,00     99,80
09:43:09          3      0,00      0,00      0,10      0,00      0,00     99,90
09:43:19        all      0,18      0,00      0,41      0,08      0,00     99,34
09:43:19          0      0,00      0,00      0,00      0,00      0,00    100,00
09:43:19          1      0,43      0,00      1,49      0,00      0,00     98,08
09:43:19          2      0,30      0,00      0,20      0,30      0,00     99,20
09:43:19          3      0,00      0,00      0,00      0,00      0,00    100,00
09:43:29        all      0,18      0,00      0,43      0,03      0,00     99,36
09:43:29          0      0,10      0,00      0,30      0,00      0,00     99,60
09:43:29          1      0,32      0,00      0,74      0,00      0,00     98,94
09:43:29          2      0,30      0,00      0,70      0,10      0,00     98,90
09:43:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:43:39        all      0,08      0,00      0,38      0,10      0,00     99,44
09:43:39          0      0,00      0,00      0,10      0,00      0,00     99,90
09:43:39          1      0,00      0,00      0,11      0,00      0,00     99,89
09:43:39          2      0,30      0,00      1,30      0,30      0,00     98,10
09:43:39          3      0,00      0,00      0,00      0,10      0,00     99,90
09:43:49        all      0,08      0,00      0,38      0,03      0,00     99,52
09:43:49          0      0,00      0,00      0,00      0,00      0,00    100,00
09:43:49          1      0,00      0,00      0,00      0,00      0,00    100,00
09:43:49          2      0,30      0,00      1,50      0,10      0,00     98,10
09:43:49          3      0,00      0,00      0,00      0,00      0,00    100,00
09:43:59        all      0,05      0,00      0,31      0,03      0,00     99,62
09:43:59          0      0,00      0,00      0,00      0,00      0,00    100,00
09:43:59          1      0,00      0,00      0,00      0,00      0,00    100,00
09:43:59          2      0,20      0,00      1,20      0,10      0,00     98,50
09:43:59          3      0,00      0,00      0,00      0,00      0,00    100,00
09:44:09        all      0,13      0,00      0,46      0,05      0,00     99,36
09:44:09          0      0,10      0,00      0,70      0,00      0,00     99,20
09:44:09          1      0,21      0,00      0,53      0,00      0,00     99,25
09:44:09          2      0,10      0,00      0,50      0,10      0,00     99,30
09:44:09          3      0,10      0,00      0,10      0,10      0,00     99,70
09:44:19        all      0,03      0,00      0,33      0,05      0,00     99,59
09:44:19          0      0,00      0,00      0,10      0,00      0,00     99,90
09:44:19          1      0,11      0,00      1,28      0,00      0,00     98,61
09:44:19          2      0,00      0,00      0,00      0,20      0,00     99,80
09:44:19          3      0,00      0,00      0,00      0,00      0,00    100,00
09:44:29        all      0,08      0,00      0,36      0,03      0,00     99,54
09:44:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:44:29          1      0,21      0,00      1,49      0,00      0,00     98,30
09:44:29          2      0,10      0,00      0,00      0,10      0,00     99,80
09:44:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:44:39        all      0,13      0,00      0,31      0,05      0,00     99,52
09:44:39          0      0,10      0,00      0,00      0,00      0,00     99,90
09:44:39          1      0,43      0,00      1,28      0,00      0,00     98,30
09:44:39          2      0,00      0,00      0,00      0,10      0,00     99,90
09:44:39          3      0,00      0,00      0,00      0,10      0,00     99,90

09:44:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:44:49        all      0,15      0,00      0,43      0,03      0,00     99,39
09:44:49          0      0,20      0,00      0,10      0,00      0,00     99,70
09:44:49          1      0,32      0,00      1,71      0,00      0,00     97,97
09:44:49          2      0,10      0,00      0,00      0,10      0,00     99,80
09:44:49          3      0,00      0,00      0,00      0,00      0,00    100,00
09:44:59        all      0,18      0,00      0,41      0,03      0,00     99,39
09:44:59          0      0,30      0,00      0,10      0,00      0,00     99,60
09:44:59          1      0,43      0,00      1,49      0,00      0,00     98,08
09:44:59          2      0,00      0,00      0,10      0,10      0,00     99,80
09:44:59          3      0,00      0,00      0,00      0,00      0,00    100,00
09:45:09        all      0,13      0,00      0,41      0,05      0,00     99,41
09:45:09          0      0,20      0,00      0,10      0,00      0,00     99,70
09:45:09          1      0,21      0,00      1,49      0,00      0,00     98,29
09:45:09          2      0,00      0,00      0,00      0,00      0,00    100,00
09:45:09          3      0,10      0,00      0,10      0,20      0,00     99,60
09:45:19        all      0,18      0,00      0,51      0,05      0,00     99,26
09:45:19          0      0,30      0,00      0,10      0,00      0,00     99,60
09:45:19          1      0,43      0,00      1,92      0,00      0,00     97,65
09:45:19          2      0,00      0,00      0,10      0,00      0,00     99,90
09:45:19          3      0,00      0,00      0,00      0,20      0,00     99,80
09:45:29        all      0,13      0,00      0,41      0,03      0,00     99,44
09:45:29          0      0,20      0,00      0,10      0,00      0,00     99,70
09:45:29          1      0,32      0,00      1,49      0,00      0,00     98,19
09:45:29          2      0,00      0,00      0,10      0,00      0,00     99,90
09:45:29          3      0,00      0,00      0,00      0,10      0,00     99,90
09:45:39        all      0,13      0,00      0,25      0,08      0,00     99,54
09:45:39          0      0,30      0,00      0,00      0,00      0,00     99,70
09:45:39          1      0,21      0,00      1,07      0,11      0,00     98,61
09:45:39          2      0,00      0,00      0,00      0,00      0,00    100,00
09:45:39          3      0,00      0,00      0,00      0,20      0,00     99,80
09:45:49        all      0,10      0,00      0,38      0,03      0,00     99,49
09:45:49          0      0,00      0,00      0,10      0,00      0,00     99,90
09:45:49          1      0,43      0,00      1,39      0,00      0,00     98,19
09:45:49          2      0,00      0,00      0,10      0,00      0,00     99,90
09:45:49          3      0,00      0,00      0,00      0,10      0,00     99,90
09:45:59        all      0,10      0,00      0,31      0,03      0,00     99,57
09:45:59          0      0,00      0,00      0,00      0,00      0,00    100,00
09:45:59          1      0,43      0,00      1,28      0,00      0,00     98,29
09:45:59          2      0,00      0,00      0,00      0,00      0,00    100,00
09:45:59          3      0,00      0,00      0,00      0,10      0,00     99,90
09:46:09        all      0,13      0,00      0,23      0,03      0,00     99,62
09:46:09          0      0,00      0,00      0,00      0,00      0,00    100,00
09:46:09          1      0,32      0,00      0,64      0,00      0,00     99,04
09:46:09          2      0,10      0,00      0,10      0,00      0,00     99,80
09:46:09          3      0,10      0,00      0,20      0,10      0,00     99,60
09:46:19        all      0,18      0,00      0,43      0,08      0,00     99,31
09:46:19          0      0,00      0,00      0,10      0,00      0,00     99,90
09:46:19          1      0,32      0,00      1,71      0,11      0,00     97,87
09:46:19          2      0,40      0,00      0,00      0,00      0,00     99,60
09:46:19          3      0,00      0,00      0,00      0,20      0,00     99,80
09:46:29        all      0,13      0,00      0,36      0,03      0,00     99,49
09:46:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:46:29          1      0,32      0,00      1,39      0,00      0,00     98,29
09:46:29          2      0,20      0,00      0,10      0,00      0,00     99,70
09:46:29          3      0,00      0,00      0,00      0,10      0,00     99,90

09:46:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:46:39        all      0,15      0,00      0,38      0,03      0,00     99,44
09:46:39          0      0,00      0,00      0,00      0,00      0,00    100,00
09:46:39          1      0,32      0,00      1,50      0,00      0,00     98,18
09:46:39          2      0,30      0,00      0,10      0,00      0,00     99,60
09:46:39          3      0,00      0,00      0,00      0,10      0,00     99,90
09:46:49        all      0,13      0,00      0,38      0,00      0,00     99,49
09:46:49          0      0,00      0,00      0,10      0,00      0,00     99,90
09:46:49          1      0,32      0,00      1,39      0,00      0,00     98,29
09:46:49          2      0,20      0,00      0,10      0,00      0,00     99,70
09:46:49          3      0,00      0,00      0,00      0,00      0,00    100,00
09:46:59        all      0,10      0,00      0,33      0,05      0,00     99,52
09:46:59          0      0,10      0,00      0,00      0,00      0,00     99,90
09:46:59          1      0,11      0,00      0,53      0,00      0,00     99,36
09:46:59          2      0,20      0,00      0,80      0,00      0,00     99,00
09:46:59          3      0,00      0,00      0,00      0,20      0,00     99,80
09:47:09        all      0,18      0,00      0,25      0,08      0,00     99,49
09:47:09          0      0,50      0,00      0,30      0,00      0,00     99,20
09:47:09          1      0,11      0,00      0,32      0,11      0,00     99,47
09:47:09          2      0,10      0,00      0,20      0,00      0,00     99,70
09:47:09          3      0,00      0,00      0,20      0,20      0,00     99,60
09:47:19        all      0,18      0,00      0,41      0,00      0,00     99,41
09:47:19          0      0,30      0,00      0,20      0,00      0,00     99,50
09:47:19          1      0,32      0,00      1,28      0,00      0,00     98,40
09:47:19          2      0,10      0,00      0,10      0,00      0,00     99,80
09:47:19          3      0,00      0,00      0,10      0,00      0,00     99,90
09:47:29        all      0,18      0,00      0,41      0,03      0,00     99,39
09:47:29          0      0,10      0,00      0,00      0,00      0,00     99,90
09:47:29          1      0,32      0,00      1,50      0,11      0,00     98,07
09:47:29          2      0,30      0,00      0,20      0,00      0,00     99,50
09:47:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:47:39        all      0,13      0,00      0,33      0,03      0,00     99,52
09:47:39          0      0,00      0,00      0,00      0,00      0,00    100,00
09:47:39          1      0,32      0,00      1,39      0,11      0,00     98,18
09:47:39          2      0,20      0,00      0,00      0,00      0,00     99,80
09:47:39          3      0,00      0,00      0,00      0,00      0,00    100,00
09:47:49        all      0,13      0,00      0,38      0,03      0,00     99,47
09:47:49          0      0,00      0,00      0,20      0,00      0,00     99,80
09:47:49          1      0,11      0,00      1,07      0,11      0,00     98,72
09:47:49          2      0,40      0,00      0,20      0,00      0,00     99,40
09:47:49          3      0,00      0,00      0,10      0,00      0,00     99,90
09:47:59        all      0,08      0,00      0,28      0,03      0,00     99,62
09:47:59          0      0,20      0,00      0,60      0,00      0,00     99,20
09:47:59          1      0,00      0,00      0,21      0,11      0,00     99,68
09:47:59          2      0,10      0,00      0,20      0,00      0,00     99,70
09:47:59          3      0,00      0,00      0,10      0,00      0,00     99,90
09:48:09        all      0,13      0,00      0,23      0,03      0,00     99,62
09:48:09          0      0,10      0,00      0,50      0,00      0,00     99,40
09:48:09          1      0,21      0,00      0,21      0,11      0,00     99,47
09:48:09          2      0,20      0,00      0,10      0,00      0,00     99,70
09:48:09          3      0,00      0,00      0,10      0,00      0,00     99,90
09:48:19        all      0,15      0,00      0,36      0,03      0,00     99,47
09:48:19          0      0,00      0,00      0,10      0,00      0,00     99,90
09:48:19          1      0,32      0,00      1,28      0,11      0,00     98,29
09:48:19          2      0,30      0,00      0,10      0,00      0,00     99,60
09:48:19          3      0,00      0,00      0,00      0,00      0,00    100,00

09:48:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
09:48:29        all      0,15      0,00      0,28      0,03      0,00     99,54
09:48:29          0      0,00      0,00      0,00      0,00      0,00    100,00
09:48:29          1      0,32      0,00      1,17      0,11      0,00     98,40
09:48:29          2      0,30      0,00      0,00      0,00      0,00     99,70
09:48:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:48:39        all      0,20      0,00      0,38      0,03      0,00     99,39
09:48:39          0      0,40      0,00      1,30      0,00      0,00     98,30
09:48:39          1      0,00      0,00      0,00      0,11      0,00     99,89
09:48:39          2      0,40      0,00      0,20      0,00      0,00     99,40
09:48:39          3      0,00      0,00      0,00      0,00      0,00    100,00
09:48:49        all      0,13      0,00      0,48      0,03      0,00     99,36
09:48:49          0      0,40      0,00      1,50      0,00      0,00     98,10
09:48:49          1      0,00      0,00      0,21      0,11      0,00     99,68
09:48:49          2      0,10      0,00      0,10      0,00      0,00     99,80
09:48:49          3      0,00      0,00      0,10      0,00      0,00     99,90
09:48:59        all      0,15      0,00      0,43      0,05      0,00     99,36
09:48:59          0      0,30      0,00      1,70      0,00      0,00     98,00
09:48:59          1      0,00      0,00      0,00      0,21      0,00     99,79
09:48:59          2      0,30      0,00      0,00      0,00      0,00     99,70
09:48:59          3      0,00      0,00      0,00      0,00      0,00    100,00
09:49:09        all      0,15      0,00      0,31      0,03      0,00     99,52
09:49:09          0      0,20      0,00      1,10      0,00      0,00     98,70
09:49:09          1      0,11      0,00      0,00      0,11      0,00     99,79
09:49:09          2      0,30      0,00      0,10      0,00      0,00     99,60
09:49:09          3      0,00      0,00      0,00      0,00      0,00    100,00
09:49:19        all      0,23      0,00      0,36      0,00      0,00     99,41
09:49:19          0      0,30      0,00      1,30      0,00      0,00     98,40
09:49:19          1      0,00      0,00      0,11      0,00      0,00     99,89
09:49:19          2      0,60      0,00      0,00      0,00      0,00     99,40
09:49:19          3      0,00      0,00      0,00      0,00      0,00    100,00
09:49:29        all      0,15      0,00      0,36      0,03      0,00     99,47
09:49:29          0      0,30      0,00      1,30      0,00      0,00     98,40
09:49:29          1      0,00      0,00      0,11      0,11      0,00     99,79
09:49:29          2      0,30      0,00      0,00      0,00      0,00     99,70
09:49:29          3      0,00      0,00      0,00      0,00      0,00    100,00
09:49:39        all      0,18      0,00      0,33      0,05      0,00     99,44
09:49:39          0      0,40      0,00      1,20      0,00      0,00     98,40
09:49:39          1      0,00      0,00      0,00      0,21      0,00     99,79
09:49:39          2      0,30      0,00      0,10      0,00      0,00     99,60
09:49:39          3      0,00      0,00      0,00      0,00      0,00    100,00
09:49:49        all      0,18      0,00      0,38      0,08      0,00     99,36
09:49:49          0      0,40      0,00      1,40      0,00      0,00     98,20
09:49:49          1      0,00      0,00      0,11      0,32      0,00     99,57
09:49:49          2      0,30      0,00      0,00      0,00      0,00     99,70
09:49:49          3      0,00      0,00      0,00      0,00      0,00    100,00
Average:        all      0,12      0,00      0,38      0,04      0,00     99,45
Average:          0      0,11      0,00      0,31      0,00      0,00     99,58
Average:          1      0,22      0,00      0,88      0,03      0,00     98,87
Average:          2      0,16      0,00      0,35      0,10      0,00     99,40
Average:          3      0,01      0,00      0,04      0,03      0,00     99,92
