Linux 6.17.0-20-generic (ubuntu) 	21.04.2026 	_x86_64_	(4 CPU)

09:09:49          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:31:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:59          sda      0,30      0,00      4,40      0,00     14,67      0,00      5,33      0,16
09:31:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:59         sda2      0,30      0,00      4,40      0,00     14,67      0,00      5,33      0,16
09:31:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09          sda      1,00      0,00      8,00      0,00      8,00      0,00      2,00      0,16
09:32:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09         sda2      1,00      0,00      8,00      0,00      8,00      0,00      2,00      0,16
09:32:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19          sda      0,50      0,00      6,40      0,00     12,80      0,00      4,40      0,21
09:32:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19         sda2      0,50      0,00      6,40      0,00     12,80      0,00      4,40      0,21
09:32:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29          sda      0,30      0,00      4,40      0,00     14,67      0,01      9,67      0,29
09:32:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29         sda2      0,30      0,00      4,40      0,00     14,67      0,00      9,67      0,29
09:32:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39          sda      0,20      0,00      3,60      0,00     18,00      0,00      7,50      0,16
09:32:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39         sda2      0,20      0,00      3,60      0,00     18,00      0,00      7,50      0,16
09:32:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49          sda      0,90      0,00      6,40      0,00      7,11      0,00      1,89      0,12
09:32:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49         sda2      0,90      0,00      6,40      0,00      7,11      0,00      1,89      0,12
09:32:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59          sda      0,60      0,00     14,40      0,00     24,00      0,01      5,67      0,32
09:32:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59         sda2      0,60      0,00     14,40      0,00     24,00      0,00      5,67      0,32
09:32:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09          sda      0,20      0,00      2,80      0,00     14,00      0,00      7,50      0,15
09:33:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09         sda2      0,20      0,00      2,80      0,00     14,00      0,00      7,50      0,15
09:33:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19          sda      3,40      0,00     18,80      0,00      5,53      0,01      1,62      0,35
09:33:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19         sda2      3,40      0,00     18,80      0,00      5,53      0,01      1,62      0,35
09:33:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29          sda      1,50      0,00     12,00      0,00      8,00      0,00      1,40      0,10
09:33:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29         sda2      1,50      0,00     12,00      0,00      8,00      0,00      1,40      0,10
09:33:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39          sda      0,50      0,00      7,60      0,00     15,20      0,00      3,80      0,18
09:33:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39         sda2      0,50      0,00      7,60      0,00     15,20      0,00      3,80      0,18
09:33:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49          sda      0,20      0,00      1,60      0,00      8,00      0,00      5,00      0,09
09:33:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49         sda2      0,20      0,00      1,60      0,00      8,00      0,00      5,00      0,09
09:33:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59          sda      0,20      0,00      1,60      0,00      8,00      0,00      3,50      0,08
09:33:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59         sda2      0,20      0,00      1,60      0,00      8,00      0,00      3,50      0,08
09:33:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09          sda      1,10      0,00     12,80      0,00     11,64      0,00      2,00      0,13
09:34:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09         sda2      1,10      0,00     12,80      0,00     11,64      0,00      2,00      0,13
09:34:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19          sda      0,30      0,00      5,20      0,00     17,33      0,00      1,33      0,04
09:34:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19         sda2      0,30      0,00      5,20      0,00     17,33      0,00      1,33      0,04
09:34:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29          sda      0,20      0,00      1,60      0,00      8,00      0,00      5,00      0,10
09:34:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29         sda2      0,20      0,00      1,60      0,00      8,00      0,00      5,00      0,10
09:34:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39          sda      0,30      0,00      6,80      0,00     22,67      0,01     10,00      0,29
09:34:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39         sda2      0,30      0,00      6,80      0,00     22,67      0,00     10,00      0,29
09:34:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49          sda      0,90      0,00      6,80      0,00      7,56      0,00      1,44      0,10
09:34:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49         sda2      0,90      0,00      6,80      0,00      7,56      0,00      1,44      0,10
09:34:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59          sda      0,30      0,00      4,80      0,00     16,00      0,00      3,33      0,10
09:34:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59         sda2      0,30      0,00      4,80      0,00     16,00      0,00      3,33      0,10
09:34:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:34:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09          sda      0,60      0,00     11,60      0,00     19,33      0,00      5,00      0,18
09:35:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09         sda2      0,60      0,00     11,60      0,00     19,33      0,00      5,00      0,20
09:35:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19          sda      0,20      0,00      1,60      0,00      8,00      0,00      1,50      0,03
09:35:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19         sda2      0,20      0,00      1,60      0,00      8,00      0,00      1,50      0,03
09:35:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29          sda      1,40      0,00      8,80      0,00      6,29      0,00      1,64      0,12
09:35:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29         sda2      1,40      0,00      8,80      0,00      6,29      0,00      1,64      0,12
09:35:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39          sda      3,30      0,00     27,17      0,00      8,24      0,01      2,06      0,29
09:35:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39         sda2      3,30      0,00     27,17      0,00      8,24      0,01      2,06      0,30
09:35:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49          sda      0,20      0,00      1,60      0,00      8,00      0,00      5,00      0,10
09:35:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49         sda2      0,20      0,00      1,60      0,00      8,00      0,00      5,00      0,10
09:35:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59          sda      0,20      0,00      1,60      0,00      8,00      0,00      1,50      0,03
09:35:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59         sda2      0,20      0,00      1,60      0,00      8,00      0,00      1,50      0,03
09:35:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09          sda      1,00      0,00     12,00      0,00     12,00      0,00      2,20      0,21
09:36:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:09         sda2      1,00      0,00     12,00      0,00     12,00      0,00      2,20      0,21
